composition,monthly_income,benefit,payment,hourly_wage
"2 adults, 1 child",4990,"SNAP, TANF, WIC, Housing",4158.43,28.68
"2 adults, 1 child",4990,"Child Care, SNAP, TANF, WIC, Housing",4158.43,28.68
"2 adults, 1 child",4990,After-tax income,4158.43,28.68
"2 adults, 1 child",5000,"SNAP, TANF, WIC, Housing",4165.92,28.74
"2 adults, 1 child",5000,"Child Care, SNAP, TANF, WIC, Housing",4165.92,28.74
"2 adults, 1 child",5000,After-tax income,4165.92,28.74
"2 adults, 1 child",5010,"SNAP, TANF, WIC, Housing",4173.4,28.79
"2 adults, 1 child",5010,"Child Care, SNAP, TANF, WIC, Housing",4173.4,28.79
"2 adults, 1 child",5010,After-tax income,4173.4,28.79
"2 adults, 1 child",5020,"SNAP, TANF, WIC, Housing",4180.89,28.85
"2 adults, 1 child",5020,"Child Care, SNAP, TANF, WIC, Housing",4180.89,28.85
"2 adults, 1 child",5020,After-tax income,4180.89,28.85
"2 adults, 1 child",5030,"SNAP, TANF, WIC, Housing",4188.37,28.91
"2 adults, 1 child",5030,"Child Care, SNAP, TANF, WIC, Housing",4188.37,28.91
"2 adults, 1 child",5030,After-tax income,4188.37,28.91
"2 adults, 1 child",5040,"SNAP, TANF, WIC, Housing",4195.86,28.97
"2 adults, 1 child",5040,"Child Care, SNAP, TANF, WIC, Housing",4195.86,28.97
"2 adults, 1 child",5040,After-tax income,4195.86,28.97
"2 adults, 1 child",5050,"SNAP, TANF, WIC, Housing",4203.34,29.02
"2 adults, 1 child",5050,"Child Care, SNAP, TANF, WIC, Housing",4203.34,29.02
"2 adults, 1 child",5050,After-tax income,4203.34,29.02
"2 adults, 1 child",5060,"SNAP, TANF, WIC, Housing",4210.83,29.08
"2 adults, 1 child",5060,"Child Care, SNAP, TANF, WIC, Housing",4210.83,29.08
"2 adults, 1 child",5060,After-tax income,4210.83,29.08
"2 adults, 1 child",5070,"SNAP, TANF, WIC, Housing",4218.31,29.14
"2 adults, 1 child",5070,"Child Care, SNAP, TANF, WIC, Housing",4218.31,29.14
"2 adults, 1 child",5070,After-tax income,4218.31,29.14
"2 adults, 1 child",5080,"SNAP, TANF, WIC, Housing",4225.8,29.2
"2 adults, 1 child",5080,"Child Care, SNAP, TANF, WIC, Housing",4225.8,29.2
"2 adults, 1 child",5080,After-tax income,4225.8,29.2
"2 adults, 1 child",5090,"SNAP, TANF, WIC, Housing",4233.28,29.25
"2 adults, 1 child",5090,"Child Care, SNAP, TANF, WIC, Housing",4233.28,29.25
"2 adults, 1 child",5090,After-tax income,4233.28,29.25
"2 adults, 1 child",5100,"SNAP, TANF, WIC, Housing",4240.77,29.31
"2 adults, 1 child",5100,"Child Care, SNAP, TANF, WIC, Housing",4240.77,29.31
"2 adults, 1 child",5100,After-tax income,4240.77,29.31
"2 adults, 1 child",5110,"SNAP, TANF, WIC, Housing",4248.25,29.37
"2 adults, 1 child",5110,"Child Care, SNAP, TANF, WIC, Housing",4248.25,29.37
"2 adults, 1 child",5110,After-tax income,4248.25,29.37
"2 adults, 1 child",5120,"SNAP, TANF, WIC, Housing",4255.74,29.43
"2 adults, 1 child",5120,"Child Care, SNAP, TANF, WIC, Housing",4255.74,29.43
"2 adults, 1 child",5120,After-tax income,4255.74,29.43
"2 adults, 1 child",5130,"SNAP, TANF, WIC, Housing",4263.22,29.48
"2 adults, 1 child",5130,"Child Care, SNAP, TANF, WIC, Housing",4263.22,29.48
"2 adults, 1 child",5130,After-tax income,4263.22,29.48
"2 adults, 1 child",5140,"SNAP, TANF, WIC, Housing",4270.71,29.54
"2 adults, 1 child",5140,"Child Care, SNAP, TANF, WIC, Housing",4270.71,29.54
"2 adults, 1 child",5140,After-tax income,4270.71,29.54
"2 adults, 1 child",5150,"SNAP, TANF, WIC, Housing",4278.19,29.6
"2 adults, 1 child",5150,"Child Care, SNAP, TANF, WIC, Housing",4278.19,29.6
"2 adults, 1 child",5150,After-tax income,4278.19,29.6
"2 adults, 1 child",5160,"SNAP, TANF, WIC, Housing",4285.68,29.66
"2 adults, 1 child",5160,"Child Care, SNAP, TANF, WIC, Housing",4285.68,29.66
"2 adults, 1 child",5160,After-tax income,4285.68,29.66
"2 adults, 1 child",5170,"SNAP, TANF, WIC, Housing",4293.16,29.71
"2 adults, 1 child",5170,"Child Care, SNAP, TANF, WIC, Housing",4293.16,29.71
"2 adults, 1 child",5170,After-tax income,4293.16,29.71
"2 adults, 1 child",5180,"SNAP, TANF, WIC, Housing",4300.65,29.77
"2 adults, 1 child",5180,"Child Care, SNAP, TANF, WIC, Housing",4300.65,29.77
"2 adults, 1 child",5180,After-tax income,4300.65,29.77
"2 adults, 1 child",5190,"SNAP, TANF, WIC, Housing",4308.13,29.83
"2 adults, 1 child",5190,"Child Care, SNAP, TANF, WIC, Housing",4308.13,29.83
"2 adults, 1 child",5190,After-tax income,4308.13,29.83
"2 adults, 1 child",5200,"SNAP, TANF, WIC, Housing",4315.62,29.89
"2 adults, 1 child",5200,"Child Care, SNAP, TANF, WIC, Housing",4315.62,29.89
"2 adults, 1 child",5200,After-tax income,4315.62,29.89
"2 adults, 1 child",5210,"SNAP, TANF, WIC, Housing",4323.1,29.94
"2 adults, 1 child",5210,"Child Care, SNAP, TANF, WIC, Housing",4323.1,29.94
"2 adults, 1 child",5210,After-tax income,4323.1,29.94
"2 adults, 1 child",5220,"SNAP, TANF, WIC, Housing",4330.59,30
"2 adults, 1 child",5220,"Child Care, SNAP, TANF, WIC, Housing",4330.59,30
"2 adults, 1 child",5220,After-tax income,4330.59,30
"2 adults, 1 child",5230,"SNAP, TANF, WIC, Housing",4338.07,30.06
"2 adults, 1 child",5230,"Child Care, SNAP, TANF, WIC, Housing",4338.07,30.06
"2 adults, 1 child",5230,After-tax income,4338.07,30.06
"2 adults, 1 child",5240,"SNAP, TANF, WIC, Housing",4345.56,30.11
"2 adults, 1 child",5240,"Child Care, SNAP, TANF, WIC, Housing",4345.56,30.11
"2 adults, 1 child",5240,After-tax income,4345.56,30.11
"2 adults, 1 child",5250,"SNAP, TANF, WIC, Housing",4353.04,30.17
"2 adults, 1 child",5250,"Child Care, SNAP, TANF, WIC, Housing",4353.04,30.17
"2 adults, 1 child",5250,After-tax income,4353.04,30.17
"2 adults, 1 child",5260,"SNAP, TANF, WIC, Housing",4360.53,30.23
"2 adults, 1 child",5260,"Child Care, SNAP, TANF, WIC, Housing",4360.53,30.23
"2 adults, 1 child",5260,After-tax income,4360.53,30.23
"2 adults, 1 child",5270,"SNAP, TANF, WIC, Housing",4368.01,30.29
"2 adults, 1 child",5270,"Child Care, SNAP, TANF, WIC, Housing",4368.01,30.29
"2 adults, 1 child",5270,After-tax income,4368.01,30.29
"2 adults, 1 child",5280,"SNAP, TANF, WIC, Housing",4375.5,30.34
"2 adults, 1 child",5280,"Child Care, SNAP, TANF, WIC, Housing",4375.5,30.34
"2 adults, 1 child",5280,After-tax income,4375.5,30.34
"2 adults, 1 child",5290,"SNAP, TANF, WIC, Housing",4382.98,30.4
"2 adults, 1 child",5290,"Child Care, SNAP, TANF, WIC, Housing",4382.98,30.4
"2 adults, 1 child",5290,After-tax income,4382.98,30.4
"2 adults, 1 child",5300,"SNAP, TANF, WIC, Housing",4390.47,30.46
"2 adults, 1 child",5300,"Child Care, SNAP, TANF, WIC, Housing",4390.47,30.46
"2 adults, 1 child",5300,After-tax income,4390.47,30.46
"2 adults, 1 child",5310,"SNAP, TANF, WIC, Housing",4397.95,30.52
"2 adults, 1 child",5310,"Child Care, SNAP, TANF, WIC, Housing",4397.95,30.52
"2 adults, 1 child",5310,After-tax income,4397.95,30.52
"2 adults, 1 child",5320,"SNAP, TANF, WIC, Housing",4405.44,30.57
"2 adults, 1 child",5320,"Child Care, SNAP, TANF, WIC, Housing",4405.44,30.57
"2 adults, 1 child",5320,After-tax income,4405.44,30.57
"2 adults, 1 child",5330,"SNAP, TANF, WIC, Housing",4412.92,30.63
"2 adults, 1 child",5330,"Child Care, SNAP, TANF, WIC, Housing",4412.92,30.63
"2 adults, 1 child",5330,After-tax income,4412.92,30.63
"2 adults, 1 child",5340,"SNAP, TANF, WIC, Housing",4420.41,30.69
"2 adults, 1 child",5340,"Child Care, SNAP, TANF, WIC, Housing",4420.41,30.69
"2 adults, 1 child",5340,After-tax income,4420.41,30.69
"2 adults, 1 child",5350,"SNAP, TANF, WIC, Housing",4427.89,30.75
"2 adults, 1 child",5350,"Child Care, SNAP, TANF, WIC, Housing",4427.89,30.75
"2 adults, 1 child",5350,After-tax income,4427.89,30.75
"2 adults, 1 child",5360,"SNAP, TANF, WIC, Housing",4435.38,30.8
"2 adults, 1 child",5360,"Child Care, SNAP, TANF, WIC, Housing",4435.38,30.8
"2 adults, 1 child",5360,After-tax income,4435.38,30.8
"2 adults, 1 child",5370,"SNAP, TANF, WIC, Housing",4442.86,30.86
"2 adults, 1 child",5370,"Child Care, SNAP, TANF, WIC, Housing",4442.86,30.86
"2 adults, 1 child",5370,After-tax income,4442.86,30.86
"2 adults, 1 child",5380,"SNAP, TANF, WIC, Housing",4450.35,30.92
"2 adults, 1 child",5380,"Child Care, SNAP, TANF, WIC, Housing",4450.35,30.92
"2 adults, 1 child",5380,After-tax income,4450.35,30.92
"2 adults, 1 child",5390,"SNAP, TANF, WIC, Housing",4457.83,30.98
"2 adults, 1 child",5390,"Child Care, SNAP, TANF, WIC, Housing",4457.83,30.98
"2 adults, 1 child",5390,After-tax income,4457.83,30.98
"2 adults, 1 child",5400,"SNAP, TANF, WIC, Housing",4465.32,31.03
"2 adults, 1 child",5400,"Child Care, SNAP, TANF, WIC, Housing",4465.32,31.03
"2 adults, 1 child",5400,After-tax income,4465.32,31.03
"2 adults, 1 child",5410,"SNAP, TANF, WIC, Housing",4472.8,31.09
"2 adults, 1 child",5410,"Child Care, SNAP, TANF, WIC, Housing",4472.8,31.09
"2 adults, 1 child",5410,After-tax income,4472.8,31.09
"2 adults, 1 child",5420,"SNAP, TANF, WIC, Housing",4480.29,31.15
"2 adults, 1 child",5420,"Child Care, SNAP, TANF, WIC, Housing",4480.29,31.15
"2 adults, 1 child",5420,After-tax income,4480.29,31.15
"2 adults, 1 child",5430,"SNAP, TANF, WIC, Housing",4487.77,31.21
"2 adults, 1 child",5430,"Child Care, SNAP, TANF, WIC, Housing",4487.77,31.21
"2 adults, 1 child",5430,After-tax income,4487.77,31.21
"2 adults, 1 child",5440,"SNAP, TANF, WIC, Housing",4495.26,31.26
"2 adults, 1 child",5440,"Child Care, SNAP, TANF, WIC, Housing",4495.26,31.26
"2 adults, 1 child",5440,After-tax income,4495.26,31.26
"2 adults, 1 child",5450,"SNAP, TANF, WIC, Housing",4502.74,31.32
"2 adults, 1 child",5450,"Child Care, SNAP, TANF, WIC, Housing",4502.74,31.32
"2 adults, 1 child",5450,After-tax income,4502.74,31.32
"2 adults, 1 child",5460,"SNAP, TANF, WIC, Housing",4510.23,31.38
"2 adults, 1 child",5460,"Child Care, SNAP, TANF, WIC, Housing",4510.23,31.38
"2 adults, 1 child",5460,After-tax income,4510.23,31.38
"2 adults, 1 child",5470,"SNAP, TANF, WIC, Housing",4517.71,31.44
"2 adults, 1 child",5470,"Child Care, SNAP, TANF, WIC, Housing",4517.71,31.44
"2 adults, 1 child",5470,After-tax income,4517.71,31.44
"2 adults, 1 child",5480,"SNAP, TANF, WIC, Housing",4525.2,31.49
"2 adults, 1 child",5480,"Child Care, SNAP, TANF, WIC, Housing",4525.2,31.49
"2 adults, 1 child",5480,After-tax income,4525.2,31.49
"2 adults, 1 child",5490,"SNAP, TANF, WIC, Housing",4532.68,31.55
"2 adults, 1 child",5490,"Child Care, SNAP, TANF, WIC, Housing",4532.68,31.55
"2 adults, 1 child",5490,After-tax income,4532.68,31.55
"2 adults, 1 child",5500,"SNAP, TANF, WIC, Housing",4540.17,31.61
"2 adults, 1 child",5500,"Child Care, SNAP, TANF, WIC, Housing",4540.17,31.61
"2 adults, 1 child",5500,After-tax income,4540.17,31.61
"2 adults, 2 children",0,After-tax income,0,0
"2 adults, 2 children",0,"SNAP, TANF, WIC, Housing",1648.84,0
"2 adults, 2 children",0,"Child Care, SNAP, TANF, WIC, Housing",3253.84,0
"2 adults, 2 children",10,After-tax income,13.23,0.06
"2 adults, 2 children",10,"SNAP, TANF, WIC, Housing",1654.07,0.06
"2 adults, 2 children",10,"Child Care, SNAP, TANF, WIC, Housing",3258.07,0.06
"2 adults, 2 children",20,After-tax income,26.47,0.11
"2 adults, 2 children",20,"SNAP, TANF, WIC, Housing",1659.31,0.11
"2 adults, 2 children",20,"Child Care, SNAP, TANF, WIC, Housing",3262.31,0.11
"2 adults, 2 children",30,After-tax income,39.7,0.17
"2 adults, 2 children",30,"SNAP, TANF, WIC, Housing",1664.54,0.17
"2 adults, 2 children",30,"Child Care, SNAP, TANF, WIC, Housing",3266.54,0.17
"2 adults, 2 children",40,After-tax income,52.94,0.23
"2 adults, 2 children",40,"SNAP, TANF, WIC, Housing",1669.78,0.23
"2 adults, 2 children",40,"Child Care, SNAP, TANF, WIC, Housing",3270.78,0.23
"2 adults, 2 children",50,After-tax income,66.17,0.29
"2 adults, 2 children",50,"SNAP, TANF, WIC, Housing",1675.01,0.29
"2 adults, 2 children",50,"Child Care, SNAP, TANF, WIC, Housing",3275.01,0.29
"2 adults, 2 children",60,After-tax income,79.41,0.34
"2 adults, 2 children",60,"SNAP, TANF, WIC, Housing",1680.25,0.34
"2 adults, 2 children",60,"Child Care, SNAP, TANF, WIC, Housing",3279.25,0.34
"2 adults, 2 children",70,After-tax income,92.64,0.4
"2 adults, 2 children",70,"SNAP, TANF, WIC, Housing",1685.48,0.4
"2 adults, 2 children",70,"Child Care, SNAP, TANF, WIC, Housing",3283.48,0.4
"2 adults, 2 children",80,After-tax income,105.88,0.46
"2 adults, 2 children",80,"SNAP, TANF, WIC, Housing",1690.72,0.46
"2 adults, 2 children",80,"Child Care, SNAP, TANF, WIC, Housing",3287.72,0.46
"2 adults, 2 children",90,After-tax income,119.12,0.52
"2 adults, 2 children",90,"SNAP, TANF, WIC, Housing",1695.96,0.52
"2 adults, 2 children",90,"Child Care, SNAP, TANF, WIC, Housing",3291.96,0.52
"2 adults, 2 children",100,After-tax income,132.35,0.57
"2 adults, 2 children",100,"SNAP, TANF, WIC, Housing",1701.19,0.57
"2 adults, 2 children",100,"Child Care, SNAP, TANF, WIC, Housing",3296.19,0.57
"2 adults, 2 children",110,After-tax income,145.59,0.63
"2 adults, 2 children",110,"SNAP, TANF, WIC, Housing",1706.43,0.63
"2 adults, 2 children",110,"Child Care, SNAP, TANF, WIC, Housing",3300.43,0.63
"2 adults, 2 children",120,After-tax income,158.82,0.69
"2 adults, 2 children",120,"SNAP, TANF, WIC, Housing",1711.66,0.69
"2 adults, 2 children",120,"Child Care, SNAP, TANF, WIC, Housing",3304.66,0.69
"2 adults, 2 children",130,After-tax income,172.05,0.75
"2 adults, 2 children",130,"SNAP, TANF, WIC, Housing",1716.89,0.75
"2 adults, 2 children",130,"Child Care, SNAP, TANF, WIC, Housing",3308.89,0.75
"2 adults, 2 children",140,After-tax income,185.29,0.8
"2 adults, 2 children",140,"SNAP, TANF, WIC, Housing",1722.13,0.8
"2 adults, 2 children",140,"Child Care, SNAP, TANF, WIC, Housing",3313.13,0.8
"2 adults, 2 children",150,After-tax income,198.53,0.86
"2 adults, 2 children",150,"SNAP, TANF, WIC, Housing",1727.37,0.86
"2 adults, 2 children",150,"Child Care, SNAP, TANF, WIC, Housing",3317.37,0.86
"2 adults, 2 children",160,After-tax income,211.76,0.92
"2 adults, 2 children",160,"SNAP, TANF, WIC, Housing",1732.6,0.92
"2 adults, 2 children",160,"Child Care, SNAP, TANF, WIC, Housing",3321.6,0.92
"2 adults, 2 children",170,After-tax income,225,0.98
"2 adults, 2 children",170,"SNAP, TANF, WIC, Housing",1737.84,0.98
"2 adults, 2 children",170,"Child Care, SNAP, TANF, WIC, Housing",3325.84,0.98
"2 adults, 2 children",180,After-tax income,238.23,1.03
"2 adults, 2 children",180,"SNAP, TANF, WIC, Housing",1743.07,1.03
"2 adults, 2 children",180,"Child Care, SNAP, TANF, WIC, Housing",3330.07,1.03
"2 adults, 2 children",190,After-tax income,251.47,1.09
"2 adults, 2 children",190,"SNAP, TANF, WIC, Housing",1748.31,1.09
"2 adults, 2 children",190,"Child Care, SNAP, TANF, WIC, Housing",3334.31,1.09
"2 adults, 2 children",200,After-tax income,264.7,1.15
"2 adults, 2 children",200,"SNAP, TANF, WIC, Housing",1753.54,1.15
"2 adults, 2 children",200,"Child Care, SNAP, TANF, WIC, Housing",3338.54,1.15
"2 adults, 2 children",210,After-tax income,277.94,1.21
"2 adults, 2 children",210,"SNAP, TANF, WIC, Housing",1758.78,1.21
"2 adults, 2 children",210,"Child Care, SNAP, TANF, WIC, Housing",3342.78,1.21
"2 adults, 2 children",220,After-tax income,291.17,1.26
"2 adults, 2 children",220,"SNAP, TANF, WIC, Housing",1764.01,1.26
"2 adults, 2 children",220,"Child Care, SNAP, TANF, WIC, Housing",3347.01,1.26
"2 adults, 2 children",230,After-tax income,304.41,1.32
"2 adults, 2 children",230,"SNAP, TANF, WIC, Housing",1769.25,1.32
"2 adults, 2 children",230,"Child Care, SNAP, TANF, WIC, Housing",3351.25,1.32
"2 adults, 2 children",240,After-tax income,317.64,1.38
"2 adults, 2 children",240,"SNAP, TANF, WIC, Housing",1774.48,1.38
"2 adults, 2 children",240,"Child Care, SNAP, TANF, WIC, Housing",3355.48,1.38
"2 adults, 2 children",250,After-tax income,330.88,1.44
"2 adults, 2 children",250,"SNAP, TANF, WIC, Housing",1779.72,1.44
"2 adults, 2 children",250,"Child Care, SNAP, TANF, WIC, Housing",3359.72,1.44
"2 adults, 2 children",260,After-tax income,344.11,1.49
"2 adults, 2 children",260,"SNAP, TANF, WIC, Housing",1784.95,1.49
"2 adults, 2 children",260,"Child Care, SNAP, TANF, WIC, Housing",3363.95,1.49
"2 adults, 2 children",270,After-tax income,357.35,1.55
"2 adults, 2 children",270,"SNAP, TANF, WIC, Housing",1790.19,1.55
"2 adults, 2 children",270,"Child Care, SNAP, TANF, WIC, Housing",3368.19,1.55
"2 adults, 2 children",280,After-tax income,370.58,1.61
"2 adults, 2 children",280,"SNAP, TANF, WIC, Housing",1795.42,1.61
"2 adults, 2 children",280,"Child Care, SNAP, TANF, WIC, Housing",3372.42,1.61
"2 adults, 2 children",290,After-tax income,383.81,1.67
"2 adults, 2 children",290,"SNAP, TANF, WIC, Housing",1800.65,1.67
"2 adults, 2 children",290,"Child Care, SNAP, TANF, WIC, Housing",3376.65,1.67
"2 adults, 2 children",300,After-tax income,397.05,1.72
"2 adults, 2 children",300,"SNAP, TANF, WIC, Housing",1805.89,1.72
"2 adults, 2 children",300,"Child Care, SNAP, TANF, WIC, Housing",3380.89,1.72
"2 adults, 2 children",310,After-tax income,410.29,1.78
"2 adults, 2 children",310,"SNAP, TANF, WIC, Housing",1811.13,1.78
"2 adults, 2 children",310,"Child Care, SNAP, TANF, WIC, Housing",3385.13,1.78
"2 adults, 2 children",320,After-tax income,423.52,1.84
"2 adults, 2 children",320,"SNAP, TANF, WIC, Housing",1816.36,1.84
"2 adults, 2 children",320,"Child Care, SNAP, TANF, WIC, Housing",3389.36,1.84
"2 adults, 2 children",330,After-tax income,436.76,1.9
"2 adults, 2 children",330,"SNAP, TANF, WIC, Housing",1821.6,1.9
"2 adults, 2 children",330,"Child Care, SNAP, TANF, WIC, Housing",3393.6,1.9
"2 adults, 2 children",340,After-tax income,449.99,1.95
"2 adults, 2 children",340,"SNAP, TANF, WIC, Housing",1826.83,1.95
"2 adults, 2 children",340,"Child Care, SNAP, TANF, WIC, Housing",3397.83,1.95
"2 adults, 2 children",350,After-tax income,463.22,2.01
"2 adults, 2 children",350,"SNAP, TANF, WIC, Housing",1832.06,2.01
"2 adults, 2 children",350,"Child Care, SNAP, TANF, WIC, Housing",3402.06,2.01
"2 adults, 2 children",360,After-tax income,476.46,2.07
"2 adults, 2 children",360,"SNAP, TANF, WIC, Housing",1837.3,2.07
"2 adults, 2 children",360,"Child Care, SNAP, TANF, WIC, Housing",3406.3,2.07
"2 adults, 2 children",370,After-tax income,489.69,2.13
"2 adults, 2 children",370,"SNAP, TANF, WIC, Housing",1842.53,2.13
"2 adults, 2 children",370,"Child Care, SNAP, TANF, WIC, Housing",3410.53,2.13
"2 adults, 2 children",380,After-tax income,502.93,2.18
"2 adults, 2 children",380,"SNAP, TANF, WIC, Housing",1847.77,2.18
"2 adults, 2 children",380,"Child Care, SNAP, TANF, WIC, Housing",3414.77,2.18
"2 adults, 2 children",390,After-tax income,516.16,2.24
"2 adults, 2 children",390,"SNAP, TANF, WIC, Housing",1853,2.24
"2 adults, 2 children",390,"Child Care, SNAP, TANF, WIC, Housing",3419,2.24
"2 adults, 2 children",400,After-tax income,529.4,2.3
"2 adults, 2 children",400,"SNAP, TANF, WIC, Housing",1858.24,2.3
"2 adults, 2 children",400,"Child Care, SNAP, TANF, WIC, Housing",3423.24,2.3
"2 adults, 2 children",410,After-tax income,542.63,2.36
"2 adults, 2 children",410,"SNAP, TANF, WIC, Housing",1863.47,2.36
"2 adults, 2 children",410,"Child Care, SNAP, TANF, WIC, Housing",3427.47,2.36
"2 adults, 2 children",420,After-tax income,555.87,2.41
"2 adults, 2 children",420,"SNAP, TANF, WIC, Housing",1868.71,2.41
"2 adults, 2 children",420,"Child Care, SNAP, TANF, WIC, Housing",3431.71,2.41
"2 adults, 2 children",430,After-tax income,569.11,2.47
"2 adults, 2 children",430,"SNAP, TANF, WIC, Housing",1873.95,2.47
"2 adults, 2 children",430,"Child Care, SNAP, TANF, WIC, Housing",3435.95,2.47
"2 adults, 2 children",440,After-tax income,582.34,2.53
"2 adults, 2 children",440,"SNAP, TANF, WIC, Housing",1879.18,2.53
"2 adults, 2 children",440,"Child Care, SNAP, TANF, WIC, Housing",3440.18,2.53
"2 adults, 2 children",450,After-tax income,595.57,2.59
"2 adults, 2 children",450,"SNAP, TANF, WIC, Housing",1884.41,2.59
"2 adults, 2 children",450,"Child Care, SNAP, TANF, WIC, Housing",3444.41,2.59
"2 adults, 2 children",460,After-tax income,608.81,2.64
"2 adults, 2 children",460,"SNAP, TANF, WIC, Housing",1889.65,2.64
"2 adults, 2 children",460,"Child Care, SNAP, TANF, WIC, Housing",3448.65,2.64
"2 adults, 2 children",470,After-tax income,622.04,2.7
"2 adults, 2 children",470,"SNAP, TANF, WIC, Housing",1894.88,2.7
"2 adults, 2 children",470,"Child Care, SNAP, TANF, WIC, Housing",3452.88,2.7
"2 adults, 2 children",480,After-tax income,635.28,2.76
"2 adults, 2 children",480,"SNAP, TANF, WIC, Housing",1900.12,2.76
"2 adults, 2 children",480,"Child Care, SNAP, TANF, WIC, Housing",3457.12,2.76
"2 adults, 2 children",490,After-tax income,648.51,2.82
"2 adults, 2 children",490,"SNAP, TANF, WIC, Housing",1905.35,2.82
"2 adults, 2 children",490,"Child Care, SNAP, TANF, WIC, Housing",3461.35,2.82
"2 adults, 2 children",500,After-tax income,661.75,2.87
"2 adults, 2 children",500,"SNAP, TANF, WIC, Housing",1910.59,2.87
"2 adults, 2 children",500,"Child Care, SNAP, TANF, WIC, Housing",3465.59,2.87
"2 adults, 2 children",510,After-tax income,674.99,2.93
"2 adults, 2 children",510,"SNAP, TANF, WIC, Housing",1915.83,2.93
"2 adults, 2 children",510,"Child Care, SNAP, TANF, WIC, Housing",3469.83,2.93
"2 adults, 2 children",520,After-tax income,688.22,2.99
"2 adults, 2 children",520,"SNAP, TANF, WIC, Housing",1921.06,2.99
"2 adults, 2 children",520,"Child Care, SNAP, TANF, WIC, Housing",3474.06,2.99
